Type,CreatedAt,Count
TWEET,2019-05-25 00:00:00+03:00,13
TWEET,2019-05-25 03:00:00+03:00,7
TWEET,2019-05-25 06:00:00+03:00,19
TWEET,2019-05-25 09:00:00+03:00,99
TWEET,2019-05-25 12:00:00+03:00,72
TWEET,2019-05-25 15:00:00+03:00,68
TWEET,2019-05-25 18:00:00+03:00,49
TWEET,2019-05-25 21:00:00+03:00,40
TWEET,2019-05-26 00:00:00+03:00,21
TWEET,2019-05-26 03:00:00+03:00,4
TWEET,2019-05-26 06:00:00+03:00,66
TWEET,2019-05-26 09:00:00+03:00,150
TWEET,2019-05-26 12:00:00+03:00,242
TWEET,2019-05-26 15:00:00+03:00,227
TWEET,2019-05-26 18:00:00+03:00,606
TWEET,2019-05-26 21:00:00+03:00,696
TWEET,2019-05-27 00:00:00+03:00,237
TWEET,2019-05-27 03:00:00+03:00,21
TWEET,2019-05-27 06:00:00+03:00,139
TWEET,2019-05-27 09:00:00+03:00,236
TWEET,2019-05-27 12:00:00+03:00,173
TWEET,2019-05-27 15:00:00+03:00,110
TWEET,2019-05-27 18:00:00+03:00,110
TWEET,2019-05-27 21:00:00+03:00,72
TWEET,2019-05-28 00:00:00+03:00,14
TWEET,2019-05-28 03:00:00+03:00,5
TWEET,2019-05-28 06:00:00+03:00,37
TWEET,2019-05-28 09:00:00+03:00,88
TWEET,2019-05-28 12:00:00+03:00,98
TWEET,2019-05-28 15:00:00+03:00,70
TWEET,2019-05-28 18:00:00+03:00,74
TWEET,2019-05-28 21:00:00+03:00,49
TWEET,2019-05-29 00:00:00+03:00,6
TWEET,2019-05-29 03:00:00+03:00,2
TWEET,2019-05-29 06:00:00+03:00,27
TWEET,2019-05-29 09:00:00+03:00,58
TWEET,2019-05-29 12:00:00+03:00,80
TWEET,2019-05-29 15:00:00+03:00,47
TWEET,2019-05-29 18:00:00+03:00,26
TWEET,2019-05-29 21:00:00+03:00,42
TWEET,2019-05-30 00:00:00+03:00,3
TWEET,2019-05-30 03:00:00+03:00,0
TWEET,2019-05-30 06:00:00+03:00,15
TWEET,2019-05-30 09:00:00+03:00,30
TWEET,2019-05-30 12:00:00+03:00,25
TWEET,2019-05-30 15:00:00+03:00,31
TWEET,2019-05-30 18:00:00+03:00,21
TWEET,2019-05-30 21:00:00+03:00,16
TWEET,2019-05-31 00:00:00+03:00,4
TWEET,2019-05-31 03:00:00+03:00,14
TWEET,2019-05-31 06:00:00+03:00,12
TWEET,2019-05-31 09:00:00+03:00,23
TWEET,2019-05-31 12:00:00+03:00,26
TWEET,2019-05-31 15:00:00+03:00,26
TWEET,2019-05-31 18:00:00+03:00,31
TWEET,2019-05-31 21:00:00+03:00,55
TWEET,2019-06-01 00:00:00+03:00,4
TWEET,2019-06-01 03:00:00+03:00,5
TWEET,2019-06-01 06:00:00+03:00,10
TWEET,2019-06-01 09:00:00+03:00,27
TWEET,2019-06-01 12:00:00+03:00,2
